minute,orientation_deg,velocity_m_s
1.1933333333333331,154.15615150154923,0.33703041132574646
1.194,154.58913654779235,0.33540918231286293
1.1946666666666668,155.0156350094297,0.33341486903112344
1.1953333333333334,154.27810769995244,0.3271136479511177
1.1960000000000002,154.6008790184612,0.32401302207404714
1.1966666666666665,154.92765141221957,0.3205543179305197
1.1973333333333334,155.26260265718204,0.31674503852173774
1.198,155.6100826218275,0.3125926868489054
1.1986666666666668,154.70024012734532,0.30416343938260587
1.1993333333333331,154.9505671613959,0.3029061256546523
1.2,155.22214926618946,0.297762072195659
1.2006666666666668,155.52078897107975,0.2923049584774167
1.2013333333333334,154.3391380304832,0.2826009609705093
1.2020000000000002,154.52040994297576,0.27615758267613827
1.2026666666666666,154.73723383766279,0.2694161501249163
1.2033333333333334,154.9993056486267,0.26238416631804723
1.204,155.31865348313886,0.25506913425672567
1.2046666666666668,153.60745095918978,0.24353723041154338
1.2053333333333331,153.75125261519432,0.23529595778369952
1.206,153.96672362624702,0.22678664290380676
1.2066666666666668,154.28120333427879,0.2180167887730685
1.2073333333333334,151.21282952607058,0.20505257186206838
1.208,151.00927266496714,0.1993428217026195
1.2086666666666666,150.83846088537666,0.18982886482533615
1.2093333333333334,145.39929394019606,0.18171693160473065
1.21,139.30323745836583,0.17677967083755736
1.2106666666666668,133.20080845114282,0.16723123435370982
1.2113333333333334,108.4084169863199,0.15911971259450972
1.212,69.9164821349326,0.15097855774608465
1.2126666666666668,35.78030868085068,0.1490684828129928
1.2133333333333334,21.144236834176173,0.14150670035908713
1.214,14.395642957116724,0.13395901551167044
1.2146666666666666,6.718967062637907,0.1287448147446864
1.2153333333333334,5.02852737893092,0.12148131062199216
1.216,1.007230298470641,0.1126355808975809
1.2166666666666666,0.659783363792568,0.10532483813530306
1.2173333333333334,-0.7752507093704791,0.10497222592713319
1.218,-2.8836552051956486,0.09684532348294188
1.2186666666666668,-2.633911680362821,0.09029524842122179
1.2193333333333334,-2.3002052304285945,0.08385545292809991
1.22,-2.531848175757845,0.08077574446026395
1.2206666666666666,-2.082095530022692,0.0749028257503247
1.2213333333333334,-3.0685948973099286,0.06754563461909427
1.222,-3.9799175120972765,0.06807148578892686
1.2226666666666666,-3.4797711491636805,0.06312043316374312
1.2233333333333334,-4.216774836899283,0.05672573096812357
1.224,-3.689400745953202,0.05200459176592403
1.2246666666666668,-3.5595396964669934,0.05072966435390535
1.2253333333333332,-2.97440185694756,0.04674765146467168
1.226,-2.3506640582838734,0.04300004182175682
1.2266666666666666,-2.7254970906953138,0.03786489536849303
1.2273333333333334,-2.6460693179520045,0.041349116074589555
1.2280000000000002,-1.994294675679039,0.03887567539270046
1.2286666666666666,-2.254888723733571,0.03505653832080143
1.2293333333333334,-1.924548408460581,0.03624811403338788
1.23,-2.1417953249365076,0.033187395700408816
1.2306666666666668,-1.453658139766211,0.03192247376319566
1.2313333333333332,-0.7131270905239362,0.03098680040786966
1.232,-0.7874440829279262,0.0366410886389879
1.2326666666666666,1.2088274677070295e-15,0.0370025510204108
1.2333333333333334,9.947685705909202e-16,0.032163115246101055
1.2340000000000002,9.662586267611273e-16,0.03110744297719274
1.2346666666666666,7.772791829119623e-16,0.02633553421368723
1.2353333333333334,7.557995815177415e-16,0.025354891956783643
1.236,5.881395200189796e-16,0.020665516206483336
1.2366666666666668,5.730645770883196e-16,0.01977490996398823
1.2373333333333332,4.236988231503231e-16,0.01518307322929436
1.238,4.145413174962475e-16,0.014397509003603365
1.2386666666666666,2.810186501455437e-16,0.009918217286916626
1.2393333333333334,2.7741070494751706e-16,0.009252701080433242
1.24,1.5773424485642273e-16,0.004900960384154585
1.2406666666666666,1.594136259348119e-16,0.0043704981992797615
1.2413333333333334,5.1951404664518465e-17,0.000161314525810152
1.242,5.875235058581938e-17,0.003722238895559167
1.2426666666666668,-3.7829968904792157e-17,5.327130852425223e-05
1.2433333333333332,-2.5981928522722163e-17,0.0002280912364946075
1.244,-1.1277167233706813e-16,-0.0032533013205283817
1.2446666666666668,-9.586116159838535e-17,-0.0028834033613428203
1.2453333333333334,-1.7373641234391363e-16,-0.006162214885952652
1.246,-1.5165589164825587e-16,-0.005582232893156249
1.2466666666666666,-2.2131300213608759e-16,-0.008643457382952227
1.2473333333333334,-1.9385636994999415e-16,-0.007838385354141492
1.248,0.5239382987375394,-0.01571035193724336
1.2486666666666666,1.1251485259004939,-0.022119465421258942
1.2493333333333332,0.9681198029096516,-0.02693526987885612
1.25,1.571932925498737,-0.027529512823395073
1.2506666666666668,1.976151686274035,-0.03581773379349012
1.2513333333333334,2.229919652621811,-0.03650658161781961
1.252,2.2025395261821137,-0.04327674163055664
1.2526666666666666,2.5316124683182597,-0.04539829144058018
1.2533333333333334,2.6121484359723706,-0.04745713039113279
1.254,2.2857402644637648,-0.03621090127657807
1.2546666666666666,2.484249340716676,-0.04020769453824418
1.2553333333333332,2.5593345700165875,-0.036646656003621235
1.256,2.67596096159993,-0.03920847100686873
1.2566666666666668,2.6748033300143734,-0.03423233927940061
1.2573333333333332,2.571806718001337,-0.032468068277908664
1.258,2.504350739654432,-0.026418765847245475
1.2586666666666666,2.576764804816884,-0.022117884173540006
1.2593333333333334,2.145468611730066,-0.02204733722753039
1.26,2.0489505024656602,-0.021352154716575783
1.2606666666666666,1.7508623828463759,-0.01711823598392305
1.2613333333333334,1.4143834020622181,-0.01259538848626485
1.262,1.0377458109434343,-0.0077942230696612155
1.2626666666666668,0.6188049842883325,-0.0027253505801646117
1.2633333333333332,0.3966769096771659,0.004077776796097415
1.264,0.015226266358353694,0.006567068617803098
1.2646666666666666,-0.5888422120107105,0.012528373055060719
1.2653333333333334,-1.2475554339593753,0.01871188265117708
1.2659999999999998,-2.189748467473114,0.022176108682624464
1.2666666666666666,-2.951842702117247,0.029074348416793613
1.2673333333333334,-3.553907658874109,0.03763395305691998
1.268,-4.331598985993342,0.041806832161680706
1.2686666666666668,-5.372528424153065,0.049378833901188114
1.2693333333333332,-6.345961912120983,0.05416927294127039
1.27,-8.300675442432055,0.06380860520925549
1.2706666666666666,-9.612273554950315,0.07194042153065365
1.2713333333333334,-10.899222806560982,0.07725578408465034
1.2719999999999998,-12.340493379664162,0.0873851487985762
1.2726666666666666,-14.134930005853729,0.09597210649793603
1.2733333333333334,-15.965001959538283,0.101707719361917
1.274,-18.921308439136254,0.10865626684726465
1.2746666666666668,-21.244588301066365,0.11796133977947912
1.2753333333333332,-23.705033667116474,0.12437267380714127
1.276,-26.626828744302962,0.13552072485757966
1.2766666666666666,-29.794741438391696,0.14504908375629894
1.2773333333333334,-33.226897009875785,0.1516488126824877
1.278,-37.014328784119705,0.16147320890354142
1.2786666666666666,-41.690379963263275,0.1727496236226994
1.2793333333333334,-46.02564538749102,0.17942996639863035
1.28,-50.54921846253143,0.1893000854014502
1.2806666666666666,-56.080754050142986,0.20058733183439792
1.2813333333333332,-60.98400602068271,0.20513115800309573
1.282,-65.94190239343524,0.21516010568200677
1.2826666666666666,-70.79310426486964,0.22656684525167234
1.2833333333333334,-75.91692822266155,0.2333032862707684
1.284,-80.51150086897194,0.24315527690940958
1.2846666666666666,-85.34398375847205,0.2499421318334227
1.2853333333333334,-90.71017356686376,0.26129430697013867
1.286,-94.42730238684686,0.2708553931450598
1.2866666666666666,-97.86335502358818,0.2802473304148545
1.2873333333333332,-101.0242129483723,0.28945950793346253
1.288,-103.55530496930037,0.2955504369773557
1.2886666666666666,-106.6804801898751,0.30174253693645375
1.2893333333333332,-110.14744270555376,0.31242706712744694
1.29,-112.19771820758294,0.3212476183758387
1.2906666666666666,-114.06826999720936,0.3298261307382921
1.2913333333333334,-115.77580305507898,0.33815199336875235
1.292,-118.71587563340634,0.3512579305516859
1.2926666666666666,-121.15425358153716,0.36357006485375903
1.2933333333333332,-123.19107560474977,0.3750883962749723
1.294,-124.903103634663,0.3858129248153248
1.2946666666666669,-126.34931701794603,0.39574365047481724
1.2953333333333332,-127.57527816034182,0.4048805732534492
1.296,-128.61641637085106,0.4132236931512211
1.2966666666666666,-129.50046070451694,0.4207730101681325
1.2973333333333334,-130.24923408339814,0.42752852430418326
1.2979999999999998,-130.87997728411756,0.4334902355593741
1.2986666666666666,-131.40632883125193,0.4386581439337049
1.2993333333333332,-131.8390524458846,0.4430322494271748
1.3,-132.18657783133216,0.44661255203978456
1.3006666666666669,-132.45540170759708,0.44939905177153433
1.3013333333333332,-132.65038238061382,0.4513917486224233
1.302,-132.77495126683075,0.45259064259245213
1.3026666666666666,-132.83125754873066,0.45299573368162066
1.3033333333333335,-132.82025666894077,0.45260702188992885
1.3039999999999998,-132.74174905521917,0.4514245072173767
1.3046666666666666,-132.59437182923764,0.4494481896639643
1.3053333333333332,-132.37554290013838,0.4466780692296915
1.306,-132.08135342827816,0.44311414591455844
1.3066666666666669,-131.7064008057803,0.43875641971856516
1.3073333333333332,-131.24354962311847,0.4336048906417113
1.308,-130.68360205004086,0.42765955868399746
1.3086666666666666,-130.0148509554145,0.4209204238454229
1.3093333333333335,-129.22247797392302,0.41338748612598847
1.3099999999999998,-128.28774332115117,0.4050607455256933
1.3106666666666666,-127.18689283198117,0.39594020204453795
1.3113333333333335,-125.88967863561732,0.38602585568252235
1.312,-124.35735185466093,0.37531770643964657
1.3126666666666666,-122.53994051185475,0.3638157543159103
1.3133333333333332,-120.37258502705211,0.3515199993113136
1.314,-117.77070637287751,0.33843044142585665
1.3146666666666667,-116.330128883785,0.3301209580928712
1.3153333333333335,-114.31857431721967,0.324798021638534
1.3159999999999998,-113.34928404319115,0.3146757838927276
1.3166666666666667,-110.32669832640077,0.3041697843940609
1.3173333333333335,-107.65171258624426,0.2981592736570975
1.318,-105.19708301908788,0.28901379575450425
1.3186666666666667,-102.93421789248325,0.2829140360204557
1.3193333333333332,-99.52986541622573,0.2769458937981958
1.32,-96.33138263865023,0.26788694969780236
1.3206666666666667,-89.5153011427391,0.2531048150094756
1.3213333333333332,-84.71213445012025,0.24645589890770714
1.3219999999999998,-80.091961628196,0.23674356899458712
1.3226666666666667,-74.79213758856281,0.23014851060427677
1.3233333333333335,-69.7505363200363,0.2205174264693887
1.324,-64.61690970423771,0.21079180531345082
1.3246666666666667,-59.47550755396831,0.20098225798251718
1.3253333333333333,-53.554874044500814,0.18946684441992573
1.326,-48.64536894301529,0.18260197380017065
1.3266666666666667,-43.887337792750984,0.17599638680656363
1.3273333333333333,-39.54822111198769,0.16642766404918613
1.328,-35.51614204798891,0.15683729425156487
1.3286666666666667,-31.797890852748523,0.14723588825975994
1.3293333333333335,-28.38832401124765,0.13763405691982386
1.3299999999999998,-25.21261104441095,0.1264098601750971
1.3306666666666667,-22.554430486623257,0.11991970720006732
1.3313333333333333,-20.064137004436862,0.11053314206741296
1.332,-17.805839184787448,0.10119165350066182
1.3326666666666667,-15.476485313517703,0.09514504895650717
1.3333333333333333,-13.588399850689699,0.08624003116755796
1.334,-11.5845012131079,0.07221936148403882
1.3346666666666667,-10.335017697202506,0.06693944908043706
1.3353333333333335,-7.871159361851606,0.05526233502822788
1.3359999999999999,-6.79451186337713,0.047302528190991885
1.3366666666666667,-5.2270231123594275,0.03883285386800651
1.3373333333333333,-4.372598487148838,0.03196007596998164
1.338,-3.749720402094513,0.028456843293684354
1.3386666666666664,-3.1786991420560566,0.016971131198409314
1.3393333333333333,-1.6906299846088568,0.00748485365489692
1.34,-1.3919153556866646,0.005329332929300095
1.3406666666666667,-0.33252955745127294,-0.0008474556190887477
1.3413333333333335,0.09203164358984098,-0.004997421548937261
1.3419999999999999,0.3226316720609942,-0.005723066123508424
1.3426666666666667,0.4033715872979184,-0.017942590454095866
1.3433333333333333,0.6908430851761777,-0.02060790409936789
1.344,1.52344861703962,-0.02339518779437551
1.3446666666666667,1.6627054897826705,-0.02495773880651063
1.3453333333333333,2.308458865832999,-0.031494122316167134
1.346,2.297743501395893,-0.029147929148849363
1.3466666666666667,2.405837502042779,-0.029490941762497537
1.3473333333333335,2.1675838872077873,-0.03478039880689138
1.3479999999999999,2.888884367686755,-0.03239138675543058
1.3486666666666667,2.826217612431547,-0.030838381670405066
1.3493333333333333,3.241073920125918,-0.034207491479154924
1.35,3.02508395001941,-0.028642307007186278
1.3506666666666667,2.9209279645707107,-0.025714610712441636
1.3513333333333333,2.540156989410934,-0.022809893731335164
1.352,2.073548195730627,-0.020214004233986217
1.3526666666666667,2.54759161319738,-0.019386354780262252
1.3533333333333333,2.1625040512703233,-0.01429349318404556
1.3539999999999999,1.6624578828804393,-0.012432311600475095
1.3546666666666667,1.3945637516289318,-0.0030530025728583983
1.3553333333333333,0.6407410012091784,0.006989006711438867
1.356,-0.33767489424567354,0.009272569489186944
1.3566666666666667,-1.1702612194158735,0.017345776201713736
1.3573333333333333,-1.1652749652231902,0.022234576033945352
1.358,-2.285341156361145,0.027883403361344615
1.3586666666666667,-2.7629180064257866,0.03228766506602645
1.3593333333333333,-3.257536803520487,0.03654936974789921
1.3599999999999999,-3.631913726669233,0.03710234093637533
1.3606666666666667,-4.15219038140949,0.04144657863145325
1.3613333333333335,-4.6920051831982805,0.04564075630252161
1.3619999999999999,-5.251324712636051,0.04968487394958039
1.3626666666666667,-5.59464105590501,0.046446578631454495
